character_id_mal,character_id_anilist,name,alt_names,gender,species_tags,role,age,height_cm,popularity_mal_favorites,popularity_anilist_favorites,anime_id_mal,anime_id_anilist,anime_title,anime_year_start,universe,image_url,validated,sources
41402,41402,Mei Misaki,見崎鳴,Female,,Main,15,152,7673,2864,11111,11111,Another,2012,Another,https://cdn.myanimelist.net/images/characters/12/237389.jpg,false,jikan; anilist
13468,13468,Keima Katsuragi,The Capturing God; Otamegane; Kami-sama; Tonkotsu; Divine One; Kaminii-sama; 桂木桂馬,Male,Dämon; Gott; Yokai/Geist; Elf,Main,17,174,7668,1285,8525,8525,Kami nomi zo Shiru Sekai,2010,Kami nomi zo Shiru Sekai,https://cdn.myanimelist.net/images/characters/8/122018.jpg,false,jikan; anilist
4839,4839,Gray Fullbuster,グレイ・フルバスター,Male,Dämon; Ork; Fee; Magier,Main,18,,7648,3293,6702,6702,Fairy Tail,2009,Fairy Tail,https://cdn.myanimelist.net/images/characters/11/278602.jpg,false,jikan; anilist
14864,14864,Hyakkimaru,Dr. Shimizu; Dr.Hyakki; Maruo Hyakki; 百樹丸雄; Ben; Hyaku-sama; 百鬼丸,Male,Mensch; Dämon; Samurai; Krieger,Main,16,,7635,5916,5760,5760,Dororo to Hyakkimaru,1969,Dororo to Hyakkimaru,https://cdn.myanimelist.net/images/characters/9/373275.jpg,false,jikan; anilist
1742,1742,Conan Edogawa,Shinichi Kudou (工藤新一); Kinichi; Shin-chan; Cool Kid; Silver Bullet-kun; Glasses Kid; Holmes' Apprentice; Kid Killer; 江户川柯南; Cool Guy; Magician; Tantei-kun; Kuroshiro-kun; Sleeping Kogoro's Bag of Wisdom; Jimmy Kudo; Arthur Hirai; 江戸川コナン,Male,Dämon; Elf; Ork,Main,6-7 (as Conan); 17 (as Shinichi),174,7603,2410,235,235,Meitantei Conan,1996,Meitantei Conan,https://cdn.myanimelist.net/images/characters/11/308347.jpg,false,jikan; anilist
213159,40,Lucy,Straw Hat; Mugiwara; Straw; Mugi; Lucy; Luffyland; Mugiwara no Luffy; Mugiwara-ya; Ruffy; モンキー・D・ルフィ,Male,Dämon,Main,17-,,7575,32594,42310,120377,Cyberpunk: Edgerunners,2022,Cyberpunk: Edgerunners,https://cdn.myanimelist.net/images/characters/11/486620.jpg,false,jikan; anilist
83799,83799,Satsuki Kiryuuin,Satsuki Kiryuin; Steel Queen; 鬼龍院皐月,Female,,Main,18,170,7550,3261,18679,18679,Kill la Kill,2013,Kill la Kill,https://cdn.myanimelist.net/images/characters/7/219863.jpg,false,jikan; anilist
101165,88937,Koutarou Bokuto,Airhead; Horned Owl Bastard; Simpleton Ace; Owl with frosted tips; 木兎光太郎,Male,,Supporting,,186,7543,6320,28891,,Haikyuu!! Second Season,,Haikyuu!! Second Season,https://cdn.myanimelist.net/images/characters/11/417878.jpg,false,jikan; anilist
18,18,Haruhi Fujioka,Haru-chan; Honor Student; Little Piglet; Host Club Dog; Lumpy; Poor Kitten; 藤岡ハルヒ,Female,Elf; Ork,Main,16,155,7520,3824,853,853,Ouran Koukou Host Club,2006,Ouran Koukou Host Club,https://cdn.myanimelist.net/images/characters/13/55779.jpg,false,jikan; anilist
845,845,Mamoru Takamura,The Bear Slayer; Japanese Hawk; Lord of perverts; 鷹村守,Male,Elf; Ork; Krieger,Main,,185,7511,2608,263,19647,Hajime no Ippo,2013,Hajime no Ippo,https://cdn.myanimelist.net/images/characters/13/229037.jpg,false,jikan; anilist
29,29,Leorio Paladiknight,Leorio Paradiknight; Leorio Paladiknight; レオリオ・パラディナイト,Male,Jäger,Main,19-,193,7454,5559,136,136,Hunter x Hunter,1999,Hunter x Hunter,https://cdn.myanimelist.net/images/characters/11/549311.jpg,false,jikan; anilist
22052,22052,Mayoi Hachikuji,Lost Snail; 八九寺真宵,Female,Bogenschütze/Waldläufer,Main,11,144,7381,4416,5081,5081,Bakemonogatari,2009,Bakemonogatari,https://cdn.myanimelist.net/images/characters/5/222381.jpg,false,jikan; anilist
120015,88708,Kumiko Oumae,黄前久美子,Female,Dämon,Main,15-18,162,7369,4638,27989,20912,Hibike! Euphonium,2015,Hibike! Euphonium,https://cdn.myanimelist.net/images/characters/8/280130.jpg,false,jikan; anilist
1353,1353,Inuyasha,犬夜叉,,Mensch; Dämon; Yokai/Geist; Elf,Main,,172,7367,2404,249,249,InuYasha,2000,InuYasha,https://cdn.myanimelist.net/images/characters/4/89606.jpg,false,jikan; anilist
183,183,Ayumu Kasuga,Osaka (大阪); 春日歩,Female,,Main,,156,7366,3014,66,66,Azumanga Daiou The Animation,2002,Azumanga Daiou The Animation,https://cdn.myanimelist.net/images/characters/3/27890.jpg,false,jikan; anilist
627,627,Haruko Haruhara,Vespa Woman; Raharu; Haru; ハルハラ・ハル子,Female,Alien,Main,,,7348,2684,227,227,FLCL,2000,FLCL,https://cdn.myanimelist.net/images/characters/11/523359.jpg,false,jikan; anilist
175543,162722,Touji Fushiguro,Sorcerer Killer; Toji Fushiguro; Touji Zenin; 伏黒甚爾,Male,Assassine,Supporting,,,7308,6456,51009,145064,Jujutsu Kaisen 2nd Season,2023,Jujutsu Kaisen 2nd Season,https://cdn.myanimelist.net/images/characters/2/517123.jpg,false,jikan; anilist
73227,73227,Nagito Komaeda,The Servant; Meshitsukai (召使い); Ultimate Lucky Student; Super High School Level Good Luck (超高校級の幸運); 狛枝凪斗,Male,Elf; Ork,Supporting,,180,7301,3453,32189,21509,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,2016,Danganronpa 3: The End of Kibougamine Gakuen - Mirai-hen,https://cdn.myanimelist.net/images/characters/12/309480.jpg,false,jikan; anilist
46498,46498,Jean Kirstein,Jean Kirschtein; Jeanie; Horse Face; ジャン・キルシュタイン,Male,,Supporting,16-,175,7300,5096,16498,16498,Shingeki no Kyojin,2013,Shingeki no Kyojin,https://cdn.myanimelist.net/images/characters/14/216893.jpg,false,jikan; anilist
91675,87511,Mako Mankanshoku,満艦飾マコ,Female,,Main,17,,7264,3879,18679,18679,Kill la Kill,2013,Kill la Kill,https://cdn.myanimelist.net/images/characters/9/232905.jpg,false,jikan; anilist
2093,2093,Gohan Son,The Great Saiyaman; The Gold Fighter; 孫悟飯,Male,Mensch; Yokai/Geist; Drache; Android/Cyborg; Ork; Pirat,Supporting,,175,7261,3159,225,225,Dragon Ball GT,1996,Dragon Ball GT,https://cdn.myanimelist.net/images/characters/2/72715.jpg,false,jikan; anilist
1358,1358,Sesshoumaru,殺生丸,Male,Mensch; Dämon; Elf,Supporting,,,7248,2322,249,249,InuYasha,2000,InuYasha,https://cdn.myanimelist.net/images/characters/14/41081.jpg,false,jikan; anilist
13045,13045,Bruno Bucciarati,Bruno Buccellati; ブローノ・ブチャラティ,Male,Elf; Dieb/Schurke,Main,20,178,7119,6031,37991,,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,,JoJo no Kimyou na Bouken Part 5: Ougon no Kaze,https://cdn.myanimelist.net/images/characters/14/375864.jpg,false,jikan; anilist
168067,129571,Yuuta Okkotsu,Yuta Okkotsu; 乙骨憂太,Male,Mensch; Ork; Magier,Supporting,16-17,,7095,9271,40748,113415,Jujutsu Kaisen,2020,Jujutsu Kaisen,https://cdn.myanimelist.net/images/characters/10/461503.jpg,false,jikan; anilist
1426,1426,Shana,Flaming Red-Haired Blazing-Eyed Hunter; Hirai Yukari; 炎髪灼眼の討ち手; 夏娜; シャナ,Female,Mensch; Dämon; Ork; Jäger,Main,13-14,141,7049,976,355,355,Shakugan no Shana,2005,Shakugan no Shana,https://cdn.myanimelist.net/images/characters/5/68310.jpg,false,jikan; anilist
835,835,Misa Amane,弥海砂,Female,Elf,Supporting,,152,7004,5495,1535,1535,Death Note,2006,Death Note,https://cdn.myanimelist.net/images/characters/5/30971.jpg,false,jikan; anilist
14941,14941,Misaki Ayuzawa,Kaichou; Misa; Devil President; 鮎沢美咲,,Dämon,Main,16,165,6973,2970,7054,7054,Kaichou wa Maid-sama!,2010,Kaichou wa Maid-sama!,https://cdn.myanimelist.net/images/characters/7/591086.jpg,false,jikan; anilist
157797,124696,Hayase Nagatoro,Hayacchi; Toro-chan; 長瀞早瀬,Female,,Main,15-16,,6967,4854,42361,120697,"Ijiranaide, Nagatoro-san",2021,"Ijiranaide, Nagatoro-san",https://cdn.myanimelist.net/images/characters/3/522251.jpg,false,jikan; anilist
3519,3519,Zero Kiryuu,錐生零,Male,Vampir; Jäger,Main,17-18,181,6945,1150,3457,3457,Vampire Knight,2008,Vampire Knight,https://cdn.myanimelist.net/images/characters/15/59912.jpg,false,jikan; anilist
71269,71269,Tetsurou Kuroo,Kuro; 黒尾鉄朗,Male,,Supporting,17-18,,6943,5938,20583,20464,Haikyuu!!,2014,Haikyuu!!,https://cdn.myanimelist.net/images/characters/13/417887.jpg,false,jikan; anilist
496,496,Shirou Emiya,Emiyan; Sherou; 衛宮士郎,Male,Ork,Main,16-19,167,6933,4693,356,356,Fate/stay night,2006,Fate/stay night,https://cdn.myanimelist.net/images/characters/13/173271.jpg,false,jikan; anilist
907,907,Byakuya Kuchiki,Bya-kun; 朽木白哉,Male,Dämon; Yokai/Geist; Drache; Riese,Supporting,,180,6859,2833,269,269,Bleach,2004,Bleach,https://cdn.myanimelist.net/images/characters/7/100098.jpg,false,jikan; anilist
21173,21173,Azusa Nakano,あずさ; あずちゃん; Azu-nyan; Azu-chan; Captain Azusa; 中野梓,Female,Elf,Main,15-17,150,6852,3817,5680,5680,K-On!,2009,K-On!,https://cdn.myanimelist.net/images/characters/15/86736.jpg,false,jikan; anilist
139243,90225,Victor Nikiforov,Виктор Никифоров; ヴィクトル・ニキフォロフ,Male,,Main,27,180,6833,3381,32995,21709,Yuri!!! on Ice,2016,Yuri!!! on Ice,https://cdn.myanimelist.net/images/characters/13/318419.jpg,false,jikan; anilist
150775,124077,Katakuri Charlotte,Dogtooth; シャーロット・カタクリ,Male,Elf; Pirat,Supporting,48,509,6807,2409,21,21,One Piece,1999,One Piece,https://cdn.myanimelist.net/images/characters/8/342776.jpg,false,jikan; anilist
31008,31008,Ruri Gokou,Kuroneko; Shironeko; Kamineko; 五更瑠璃,Female,,Supporting,15-16,160,6716,1606,8769,8769,Ore no Imouto ga Konnani Kawaii Wake ga Nai,2010,Ore no Imouto ga Konnani Kawaii Wake ga Nai,https://cdn.myanimelist.net/images/characters/9/101412.jpg,false,jikan; anilist
124049,88753,Isla,Aira; アイラ,Female,,Main,9,,6679,2951,27775,20872,Plastic Memories,2015,Plastic Memories,https://cdn.myanimelist.net/images/characters/3/517401.jpg,false,jikan; anilist
64,64,Franky,Cyborg; Bakanky; Iron Man; Fraland; Franosuke; Frankie; フランキー,Male,Android/Cyborg; Pirat; Mönch,Main,34-,225,6665,3670,21,21,One Piece,1999,One Piece,https://cdn.myanimelist.net/images/characters/13/210053.jpg,false,jikan; anilist
1080,1080,Grimmjow Jaegerjaquez,グリムジョー・ジャガージャック,Male,Zombie; Mecha-Pilot,Supporting,,186,6625,3660,269,269,Bleach,2004,Bleach,https://cdn.myanimelist.net/images/characters/10/529459.jpg,false,jikan; anilist
68583,68583,Akane Tsunemori,Lemonade Candy; 常守朱,Female,Dämon,Main,19-22,,6593,2789,13601,13601,Psycho-Pass,2012,Psycho-Pass,https://cdn.myanimelist.net/images/characters/9/179601.jpg,false,jikan; anilist
19568,19568,Tsumugi Kotobuki,むぎ; つむぎ; Mugi; Tsumugi-ojousama; Mistress; 琴吹紬,Female,Meerwesen,Main,15-18,157,6585,3659,5680,5680,K-On!,2009,K-On!,https://cdn.myanimelist.net/images/characters/8/51210.jpg,false,jikan; anilist
42038,42038,Seijuurou Akashi,Seijuro Akashi; Akashicchi; Aka-chin; Sei-chan; 赤司征十郎,Male,,Supporting,16,173,6579,2419,11771,11771,Kuroko no Basket,2012,Kuroko no Basket,https://cdn.myanimelist.net/images/characters/4/275813.jpg,false,jikan; anilist
28331,28331,Celty Sturluson,The Headless Rider; The Black Rider; セルティ・ストゥルルソン,Female,Mensch; Elf; Alien; Ork,Main,,,6562,2703,6746,6746,Durarara!!,2010,Durarara!!,https://cdn.myanimelist.net/images/characters/8/85308.jpg,false,jikan; anilist
727,727,Shanks,Red-Haired; Akagami; Shanks den røde; シャンクス,Male,Elf; Pirat; Mönch,Supporting,27-,,6545,5192,21,21,One Piece,1999,One Piece,https://cdn.myanimelist.net/images/characters/9/307639.jpg,false,jikan; anilist
151335,125736,Elaina,The Witch of Ashes; Ashen Witch; イレイナ,Female,,Main,18-,,6517,5281,40571,112609,Majo no Tabitabi,2020,Majo no Tabitabi,https://cdn.myanimelist.net/images/characters/10/330816.jpg,false,jikan; anilist
908,908,Yoruichi Shihouin,Goddess of Flash; Demon cat; 四楓院夜一,Female,Mensch; Ork,Supporting,,156,6510,6086,269,269,Bleach,2004,Bleach,https://cdn.myanimelist.net/images/characters/14/536084.jpg,false,jikan; anilist
42528,42528,Sinbad,Sin; High King of Seven Seas; Stupid King; Legendary Dungeon Capturer; The Sailor; The Conqueror; シンドバッド,Male,,Supporting,29,160,6503,3776,14513,14513,Magi: The Labyrinth of Magic,2012,Magi: The Labyrinth of Magic,https://cdn.myanimelist.net/images/characters/6/181341.jpg,false,jikan; anilist
1534,1534,Rika Furude,古手梨花,Female,,Main,6-16,137,6479,2766,934,934,Higurashi no Naku Koro ni,2006,Higurashi no Naku Koro ni,https://cdn.myanimelist.net/images/characters/15/317398.jpg,false,jikan; anilist
117285,,Lalatina Ford Dustiness,,,,Main,,,6468,,30831,21202,Kono Subarashii Sekai ni Shukufuku wo!,2016,Kono Subarashii Sekai ni Shukufuku wo!,https://cdn.myanimelist.net/images/characters/14/266229.jpg,false,jikan
123699,120800,Takagi,高木,Female,,Main,,150,6460,3181,35860,99468,Karakai Jouzu no Takagi-san,2018,Karakai Jouzu no Takagi-san,https://cdn.myanimelist.net/images/characters/13/348969.jpg,false,jikan; anilist
69,69,Maes Hughes,マース･ヒューズ,Male,Krieger,Supporting,29,,6426,2541,121,121,Fullmetal Alchemist,2003,Fullmetal Alchemist,https://cdn.myanimelist.net/images/characters/13/73469.jpg,false,jikan; anilist
136691,89590,Vanitas,The Vampire of the Blue Moon; ヴァ二タス,Male,Mensch; Vampir,Main,18,176,6416,5408,48580,131646,Vanitas no Karte,2021,Vanitas no Karte,https://cdn.myanimelist.net/images/characters/13/453109.jpg,false,jikan; anilist
81853,81853,Decim,Bartender; Dekim; デキム,Male,,Main,,,6407,3539,14353,14353,Death Billiards,2013,Death Billiards,https://cdn.myanimelist.net/images/characters/16/273283.jpg,false,jikan; anilist
306,306,Rock Lee,Bushy Brows; The Green Beast of Konoha; リーロック,Male,Mensch; Elf; Ninja,Supporting,,172,6297,4415,20,20,Naruto,2002,Naruto,https://cdn.myanimelist.net/images/characters/13/433353.jpg,false,jikan; anilist
111335,88349,Eris Boreas Greyrat,Mad Dog; エリス・ボレアス・グレイラット,Female,,Main,,,6268,6208,39535,108465,Mushoku Tensei: Isekai Ittara Honki Dasu,2021,Mushoku Tensei: Isekai Ittara Honki Dasu,https://cdn.myanimelist.net/images/characters/14/324594.jpg,false,jikan; anilist
2819,2819,Takumi Fujiwara,Tak; The White Ghost of Akina; 藤原拓海,Male,Dämon; Elf,Main,18,,6268,2253,18,18,Initial D Fourth Stage,2004,Initial D Fourth Stage,https://cdn.myanimelist.net/images/characters/14/296425.jpg,false,jikan; anilist
2282,2282,Sougo Okita,Sou-chan; The Prince of the Planet of Sadists; S King; Bakaiser; Hitman Sougo 13; 沖田総悟,Male,Elf,Supporting,18,170,6213,2932,918,918,Gintama,2006,Gintama,https://cdn.myanimelist.net/images/characters/6/112926.jpg,false,jikan; anilist
12960,12960,Grell Sutcliff,グレル・サトクリフ,Female,Gott,Supporting,,175,6201,2021,4898,4898,Kuroshitsuji,2008,Kuroshitsuji,https://cdn.myanimelist.net/images/characters/3/109620.jpg,false,jikan; anilist
170258,138101,Loid Forger,Tasogare (黄昏); Twilight; Twain Foney; Papa; Roid; Loi-Loi; Loidman; Robert; Lionel; Lawrence; Roland Spoofy; Twi-Guy; Skumring; ロイド・フォージャー,Male,,Main,,187,6191,9269,50265,140960,Spy x Family,2022,Spy x Family,https://cdn.myanimelist.net/images/characters/2/457747.jpg,false,jikan; anilist
2063,2063,Yoko Littner,Yoko Littner; Yomako; ヨーコ・リットナー,Female,,Main,,160,6184,3132,2001,2001,Tengen Toppa Gurren Lagann,2007,Tengen Toppa Gurren Lagann,https://cdn.myanimelist.net/images/characters/13/529260.jpg,false,jikan; anilist
1427,1427,Rena Ryuuguu,竜宮レナ,Female,Dämon; Elf,Main,13-15,161,6174,2491,934,934,Higurashi no Naku Koro ni,2006,Higurashi no Naku Koro ni,https://cdn.myanimelist.net/images/characters/13/264395.jpg,false,jikan; anilist
16,16,Edward Wong Hau Pepelu Tivrusky IV,Edward IV; Ed; Radical Ed; Radical Edward; Ed the Hacker; Françoise; エドワード・ウォン・ハウ・ペペル・チブルスキー4世,Female,Yokai/Geist; Elf; Magier,Main,~13,,6173,2921,1,1,Cowboy Bebop,1998,Cowboy Bebop,https://cdn.myanimelist.net/images/characters/16/30533.jpg,false,jikan; anilist
144916,121700,Norman,ノーマン,Male,Dämon,Main,11,145,6164,5753,37779,101759,Yakusoku no Neverland,2019,Yakusoku no Neverland,https://cdn.myanimelist.net/images/characters/7/323859.jpg,false,jikan; anilist
150882,151486,William James Moriarty,Will; Liam; Will-bo; Little Will; ウィリアム・ジェームズ・モリアーティ,Male,,Main,24-27,,6148,4386,40911,114124,Yuukoku no Moriarty,2020,Yuukoku no Moriarty,https://cdn.myanimelist.net/images/characters/5/336567.jpg,false,jikan; anilist
118487,89243,Eijirou Kirishima,Eijiro Kirishima; Sturdy Hero: Red Riot; Gouken Hero: Red Riot (剛健ヒーロー 烈怒頼雄斗); Ei; 切島鋭児郎,Male,,Supporting,15-,170,6106,5428,31964,21459,Boku no Hero Academia,2016,Boku no Hero Academia,https://cdn.myanimelist.net/images/characters/11/329529.jpg,false,jikan; anilist
1839,1839,Tatsuhiro Satou,佐藤達広,Male,Dämon,Main,22,176,6100,1818,1210,1210,NHK ni Youkoso!,2006,NHK ni Youkoso!,https://cdn.myanimelist.net/images/characters/12/78390.jpg,false,jikan; anilist
46490,46490,Annie Leonhart,アニ・レオンハート,Female,,Supporting,16-,153,6086,4114,16498,16498,Shingeki no Kyojin,2013,Shingeki no Kyojin,https://cdn.myanimelist.net/images/characters/9/206357.jpg,false,jikan; anilist
11804,11804,Joe Yabuki,Aniki; 矢吹丈,Male,Dämon; Yokai/Geist; Elf; Krieger,Main,,165,6061,3610,2402,2402,Ashita no Joe,1970,Ashita no Joe,https://cdn.myanimelist.net/images/characters/9/328207.jpg,false,jikan; anilist
351,351,Greed,Ultimate Shield; Mightiest Shield; Greed the Avaricious; グリード,,Elf; Homunculus; Alchemist,Supporting,,,6048,2591,121,121,Fullmetal Alchemist,2003,Fullmetal Alchemist,https://cdn.myanimelist.net/images/characters/10/78721.jpg,false,jikan; anilist
1336,1336,Char Aznable,The Red Comet; Edward Mass; Casval Rem Deikun; シャア・アズナブル,Male,Mecha-Pilot,Main,"20 (0079), 27 (0087), 33 (0093)",175,6028,2805,80,80,Kidou Senshi Gundam,1979,Kidou Senshi Gundam,https://cdn.myanimelist.net/images/characters/6/565387.jpg,false,jikan; anilist
12295,12295,Ryuuji Takasu,Ryuu-chan; Taka-chan; 高須竜児,Male,Dämon; Elf,Main,17,172,6014,2861,4224,4224,Toradora!,2008,Toradora!,https://cdn.myanimelist.net/images/characters/7/514089.jpg,false,jikan; anilist
152119,124586,Rin Shima,Shimarin; 志摩リン,Female,Elf,Main,,,5987,4806,34798,98444,Yuru Camp△,2018,Yuru Camp△,https://cdn.myanimelist.net/images/characters/10/358813.jpg,false,jikan; anilist
3066,3066,Reinhard von Lohengramm,Von Müsel; Golden Lion; Invincible Hero; ラインハルト・フォン・ローエングラム,Male,,Main,,,5976,2114,820,820,Ginga Eiyuu Densetsu,1988,Ginga Eiyuu Densetsu,https://cdn.myanimelist.net/images/characters/2/507882.jpg,false,jikan; anilist
136727,207,Tooru,Tohru Honda; 本田透,Female,Mensch; Drache,Main,16-18,,5948,8127,33206,21776,Kobayashi-san Chi no Maid Dragon,2017,Kobayashi-san Chi no Maid Dragon,https://cdn.myanimelist.net/images/characters/11/322676.jpg,false,jikan; anilist
73979,73979,Genos,Demon Cyborg; ジェノス,Male,Mensch; Android/Cyborg; Riese; Mecha-Pilot,Main,19,178,5945,5833,30276,21087,One Punch Man,2015,One Punch Man,https://cdn.myanimelist.net/images/characters/9/297329.jpg,false,jikan; anilist
558,558,Kallen Stadtfeld,"Red Lotus; Karen Kouzuki; Q1; カレン・シュタットフェルト, 紅月カレン",Female,Dämon; Elf; Ork; Mecha-Pilot; Ritter,Main,17-18,171,5924,3202,1575,1575,Code Geass: Hangyaku no Lelouch,2006,Code Geass: Hangyaku no Lelouch,https://cdn.myanimelist.net/images/characters/8/31533.jpg,false,jikan; anilist
2671,2671,Sakura Kinomoto,Sakura Avalon; Master of the Clow; 木之本さくら,Female,,Main,10-12,138-143,5911,2858,232,232,Cardcaptor Sakura,1998,Cardcaptor Sakura,https://cdn.myanimelist.net/images/characters/5/86417.jpg,false,jikan; anilist
670,670,Tsunayoshi Sawada,Tsuna; Tsu-kun; 10th; Juudaime; No Good Tsuna; Vongola Decimo; Neo Vongola Primo; Boss; 沢田綱吉,Male,Elf,Main,13,,5910,1275,1604,1604,Katekyou Hitman Reborn!,2006,Katekyou Hitman Reborn!,https://cdn.myanimelist.net/images/characters/15/76730.jpg,false,jikan; anilist
161469,126374,Yotsuba Nakano,よつば; 中野四葉,Female,,Main,17-23,159,5879,4898,38101,103572,5-toubun no Hanayome,2019,5-toubun no Hanayome,https://cdn.myanimelist.net/images/characters/8/437009.jpg,false,jikan; anilist
